Time,Temperature - E+R IAQ 3 F,Humidity - E+R IAQ 3 %,Carbon Dioxide (CO2) - E+R IAQ 3 ppm,Volatile Organic Compounds (VOC) - E+R IAQ 3 ppb,Particulate Matter (PM2.5) - E+R IAQ 3 ug/m3,Particulate Matter (PM10) - E+R IAQ 3 ug/m3,Formaldehyde (HCHO) - E+R IAQ 3 mg/m3,Carbon Monoxide (CO) - E+R IAQ 3 ppm,Temperature - E+R IAQ 8 F,Humidity - E+R IAQ 8 %,Carbon Dioxide (CO2) - E+R IAQ 8 ppm,Volatile Organic Compounds (VOC) - E+R IAQ 8 ppb,Particulate Matter (PM2.5) - E+R IAQ 8 ug/m3,Particulate Matter (PM10) - E+R IAQ 8 ug/m3,Formaldehyde (HCHO) - E+R IAQ 8 mg/m3,Carbon Monoxide (CO) - E+R IAQ 8 ppm,Temperature - E+R IAQ 1 F,Humidity - E+R IAQ 1 %,Carbon Dioxide (CO2) - E+R IAQ 1 ppm,Volatile Organic Compounds (VOC) - E+R IAQ 1 ppb,Particulate Matter (PM2.5) - E+R IAQ 1 ug/m3,Particulate Matter (PM10) - E+R IAQ 1 ug/m3,Formaldehyde (HCHO) - E+R IAQ 1 mg/m3,Carbon Monoxide (CO) - E+R IAQ 1 ppm,Temperature - E+R IAQ 5 F,Humidity - E+R IAQ 5 %,Carbon Dioxide (CO2) - E+R IAQ 5 ppm,Volatile Organic Compounds (VOC) - E+R IAQ 5 ppb,Particulate Matter (PM2.5) - E+R IAQ 5 ug/m3,Particulate Matter (PM10) - E+R IAQ 5 ug/m3,Formaldehyde (HCHO) - E+R IAQ 5 mg/m3,Carbon Monoxide (CO) - E+R IAQ 5 ppm,Temperature - E+R IAQ 11 F,Humidity - E+R IAQ 11 %,Carbon Dioxide (CO2) - E+R IAQ 11 ppm,Volatile Organic Compounds (VOC) - E+R IAQ 11 ppb,Particulate Matter (PM2.5) - E+R IAQ 11 ug/m3,Particulate Matter (PM10) - E+R IAQ 11 ug/m3,Formaldehyde (HCHO) - E+R IAQ 11 mg/m3,Carbon Monoxide (CO) - E+R IAQ 11 ppm,Temperature - E+R  IAQ 10 F,Humidity - E+R  IAQ 10 %,Carbon Dioxide (CO2) - E+R  IAQ 10 ppm,Volatile Organic Compounds (VOC) - E+R  IAQ 10 ppb,Particulate Matter (PM2.5) - E+R  IAQ 10 ug/m3,Particulate Matter (PM10) - E+R  IAQ 10 ug/m3,Formaldehyde (HCHO) - E+R  IAQ 10 mg/m3,Carbon Monoxide (CO) - E+R  IAQ 10 ppm
10/4/2023 11:35,,,,,,,,,,,,,,,,,79.83805969,56.20817566,200,217,22,24,0.01,0,73.6941875,55.63787842,669,126,10,11,0.006,0,,,,,,,,,,,,,,,,
10/4/2023 11:40,,,,,,,,,,,,,,,,,79.87184375,56.18528748,204,242,22,24,0.01,0,73.63144568,55.79046631,656,122,10,11,0.009,0,,,,,,,,,,,,,,,,
10/4/2023 11:45,,,,,,,,,,,,,,,,,79.89597522,56.0880127,215,275,23,25,0.012,0,73.76175562,55.55586243,647,118,10,12,0.005,0,,,,,,,,,,,,,,,,
10/4/2023 11:50,,,,,,,,,,,,,,,,,79.9104541,56.02697754,218,316,21,24,0.019,0,73.70384009,55.876297,635,111,10,11,0.008,0,,,,,,,,,,,,,,,,
10/4/2023 11:55,,,,,,,,,,,,,,,,,79.9104541,56.05368042,221,342,21,23,0.02,0,73.68453491,55.61880493,625,102,9,10,0.005,0,,,,,,,,,,,,,,,,
10/4/2023 12:00,,,,,,,,,,,,,,,,,79.93458557,56.06893921,224,362,21,24,0.02,0,73.70866638,55.57493591,615,103,9,10,0.005,0,,,,,,,,,,,,,,,,
10/4/2023 12:05,,,,,,,,,,,,,,,,,79.96354333,56.08610535,232,388,21,23,0.02,0,73.72797156,55.7389679,606,97,8,9,0.007,0,,,,,,,,,,,,,,,,
10/4/2023 12:10,,,,,,,,,,,,,,,,,79.97319592,56.07275391,238,404,22,24,0.02,0,73.62661938,55.47003174,593,82,8,9,0.003,0,,,,,,,,,,,,,,,,
10/4/2023 12:15,,,,,,,,,,,,,,,,,79.97802222,56.02888489,240,408,20,21,0.02,0,73.65557715,55.23542786,586,82,8,9,0.003,0,,,,,,,,,,,,,,,,
10/4/2023 12:20,70.39782874,66.01385498,313,0,6,7,0,0,,,,,,,,,79.97802222,56.10327148,242,438,20,22,0.02,0,73.71349268,55.01417542,577,71,7,8,0.002,0,73.24534216,61.40760803,617,306,176,182,0.055,0,,,,,,,,
10/4/2023 12:25,,,,,,,,,,,,,,,,,79.97319592,56.16049194,255,488,21,23,0.02,0,73.6941875,55.32125854,569,79,10,11,0.009,0,73.34186804,61.2492981,616,308,194,202,0.057,0,,,,,,,,
10/4/2023 12:30,,,,,,,,,,,,,,,,,79.98284851,56.27111816,286,816,26,31,0.035,0,73.63144568,55.04850769,571,132,9,11,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 12:35,,,,,,,,,,,,,,,,,79.86701746,54.31417847,239,335,18,19,0.017,0,73.6941875,55.1076355,584,139,9,10,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 12:40,,,,,,,,,,,,,,,,,79.90562781,55.60545349,296,569,20,24,0.029,0,73.65075085,55.28120422,593,138,8,8,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 12:45,,,,,,,,,,,,,,,,,80.06489551,55.81526184,310,555,20,23,0.03,0,73.65557715,54.70518494,599,126,7,8,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 12:50,71.23277759,67.64463806,307,0,5,6,0,0,,,,,,,,,80.16624768,55.91825867,324,627,20,23,0.028,0,73.70384009,54.64987183,607,126,6,7,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 12:55,71.11694653,64.77598572,307,0,5,6,0,0,,,,,,,,,80.23864209,55.91253662,339,637,19,22,0.029,0,73.64592456,54.93406677,613,118,6,7,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 13:00,70.48470203,62.7122345,306,0,5,6,0,0,,,,,,,,,80.24346838,55.9392395,340,613,19,21,0.029,0,73.64592456,54.64224243,620,105,6,6,0.01,0,73.08124817,62.28689575,578,300,242,254,0.072,0,,,,,,,,
10/4/2023 13:05,,,,,,,,,,,,,,,,,80.28690503,55.91062927,338,587,19,21,0.028,0,73.75692932,54.56022644,620,99,6,6,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 13:10,,,,,,,,,,,,,,,,,80.31586279,55.90299988,336,577,17,20,0.026,0,73.63144568,54.65559387,617,89,5,6,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 13:15,,,,,,,,,,,,,,,,,80.33516797,55.39564514,323,460,15,17,0.02,0,73.69901379,54.2722168,622,85,5,5,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 13:20,,,,,,,,,,,,,,,,,80.22416321,54.13298035,260,214,12,14,0.007,0,73.7714082,54.41908264,625,83,5,5,0.009,0,,,,,,,,,,,,,,,,
10/4/2023 13:25,,,,,,,,,,,,,,,,,80.19037915,54.30464172,246,285,13,15,0.012,0,73.6941875,54.85014343,618,67,5,6,0.01,0,,,,,,,,,,,,,,,,
10/4/2023 13:30,,,,,,,,,,,,,,,,,80.32551538,54.90736389,275,480,15,17,0.022,0,73.75210303,54.19973755,622,67,4,4,0.007,0,,,,,,,,,,,,,,,,
10/4/2023 13:35,,,,,,,,,,,,,,,,,80.46065161,54.9703064,280,504,13,15,0.03,0,73.78106079,54.40763855,625,69,4,4,0.008,0,,,,,,,,,,,,,,,,
10/4/2023 13:40,,,,,,,,,,,,,,,,,80.53304602,54.96839905,277,518,14,16,0.03,0,73.74727673,54.47821045,629,62,4,4,0.009,0,,,,,,,,,,,,,,,,
10/4/2023 13:45,,,,,,,,,,,,,,,,,80.58130896,55.02180481,273,533,14,15,0.03,0,73.86310779,54.43815613,632,60,4,4,0.007,0,,,,,,,,,,,,,,,,
10/4/2023 13:50,,,,,,,,,,,,,,,,,80.59578784,54.84442139,267,462,14,15,0.025,0,73.89689185,54.66703796,629,63,4,4,0.009,0,,,,,,,,,,,,,,,,
10/4/2023 13:55,,,,,,,,,,,,,,,,,80.50408826,54.29319763,240,298,12,13,0.012,0,73.84380261,54.72425842,629,59,4,4,0.009,0,,,,,,,,,,,,,,,,
10/4/2023 14:00,,,,,,,,,,,,,,,,,80.63922449,54.61172485,236,437,12,14,0.02,0,73.94032849,54.41717529,636,58,4,4,0.006,0,,,,,,,,,,,,,,,,
10/4/2023 14:05,,,,,,,,,,,,,,,,,80.79849219,54.76049805,245,520,13,15,0.028,0,74.01754919,54.86349487,631,54,4,4,0.008,0,,,,,,,,,,,,,,,,
10/4/2023 14:10,,,,,,,,,,,,,,,,,80.86123401,54.81581116,248,535,13,14,0.029,0,73.88241296,53.85450745,628,43,4,4,0.001,0,,,,,,,,,,,,,,,,
10/4/2023 14:15,,,,,,,,,,,,,,,,,80.91914954,54.95123291,250,549,12,14,0.03,0,73.94515479,54.13298035,628,49,4,4,0.006,0,,,,,,,,,,,,,,,,
10/4/2023 14:20,,,,,,,,,,,,,,,,,80.9481073,55.00654602,249,554,12,14,0.03,0,73.80036597,54.1234436,628,39,3,3,0.005,0,,,,,,,,,,,,,,,,
10/4/2023 14:25,,,,,,,,,,,,,,,,,80.96258618,55.01036072,249,554,12,13,0.03,0,74.03685437,53.9937439,632,43,3,3,0.003,0,,,,,,,,,,,,,,,,
10/4/2023 14:30,,,,,,,,,,,,,,,,,81.00119653,55.14578247,249,567,12,13,0.03,0,73.90171814,54.4801178,621,23,3,3,0.001,0,,,,,,,,,,,,,,,,
10/4/2023 14:35,,,,,,,,,,,,,,,,,81.04463318,55.23161316,248,581,12,14,0.03,0,74.04168066,53.44442749,618,30,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 14:40,,,,,,,,,,,,,,,,,81.09772241,55.27166748,247,598,12,13,0.03,0,73.95480737,53.91363525,622,31,3,3,0.003,0,,,,,,,,,,,,,,,,
10/4/2023 14:45,,,,,,,,,,,,,,,,,81.15081165,55.35177612,246,625,12,13,0.03,0,74.02720178,53.88121033,626,27,3,4,0,0,,,,,,,,,,,,,,,,
10/4/2023 14:50,,,,,,,,,,,,,,,,,81.1845957,55.33842468,239,528,10,11,0.024,0,74.15268542,53.9193573,628,33,3,3,0.003,0,,,,,,,,,,,,,,,,
10/4/2023 14:55,,,,,,,,,,,,,,,,,81.23285864,55.53869629,244,591,11,11,0.026,0,74.03202808,54.0605011,624,33,3,3,0.002,0,,,,,,,,,,,,,,,,
10/4/2023 15:00,,,,,,,,,,,,,,,,,81.28594788,55.75041199,257,578,12,13,0.029,0,74.17681689,53.75341797,628,33,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 15:05,,,,,,,,,,,,,,,,,81.3438634,55.44714355,248,339,10,11,0.013,0,74.2540376,54.43624878,626,36,3,4,0.004,0,,,,,,,,,,,,,,,,
10/4/2023 15:10,,,,,,,,,,,,,,,,,81.41143152,55.22398376,240,401,10,11,0.016,0,74.03202808,53.11636353,625,39,3,3,0.001,0,,,,,,,,,,,,,,,,
10/4/2023 15:15,,,,,,,,,,,,,,,,,81.49830481,55.59973145,241,515,11,12,0.02,0,73.97411255,53.78775024,620,41,3,3,0.008,0,,,,,,,,,,,,,,,,
10/4/2023 15:20,,,,,,,,,,,,,,,,,81.61896216,55.70654297,244,531,11,12,0.02,0,74.04650696,53.1506958,623,34,3,3,0.002,0,,,,,,,,,,,,,,,,
10/4/2023 15:25,,,,,,,,,,,,,,,,,81.71066174,55.68365479,244,542,11,12,0.02,0,74.21542725,53.95559692,622,38,3,3,0.007,0,,,,,,,,,,,,,,,,
10/4/2023 15:30,,,,,,,,,,,,,,,,,81.80718762,55.60926819,244,552,11,12,0.02,0,74.02720178,52.59184265,620,28,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 15:35,,,,,,,,,,,,,,,,,81.89406091,55.57493591,243,612,11,12,0.026,0,74.01754919,53.14878845,617,28,3,3,0.002,0,,,,,,,,,,,,,,,,
10/4/2023 15:40,,,,,,,,,,,,,,,,,81.97128162,55.61117554,243,696,10,11,0.03,0,74.13820654,52.88557434,618,28,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 15:45,,,,,,,,,,,,,,,,,82.04850232,55.59591675,243,701,11,12,0.03,0,74.35538977,53.37194824,620,36,3,3,0.004,0,,,,,,,,,,,,,,,,
10/4/2023 15:50,,,,,,,,,,,,,,,,,82.11607043,55.61880493,243,772,10,11,0.03,0,74.10924878,52.70246887,618,25,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 15:55,,,,,,,,,,,,,,,,,82.15950708,55.70082092,243,779,11,12,0.03,0,74.31677942,52.79974365,622,35,3,3,0.001,0,,,,,,,,,,,,,,,,
10/4/2023 16:00,,,,,,,,,,,,,,,,,82.21742261,55.77520752,242,809,11,11,0.03,0,74.15268542,52.87031555,620,25,2,3,0.001,0,,,,,,,,,,,,,,,,
10/4/2023 16:05,,,,,,,,,,,,,,,,,82.27051184,55.82479858,242,856,11,12,0.03,0,74.41813159,52.76731873,624,29,2,3,0.001,0,73.06194299,63.01550293,552,225,118,125,,,,,,,,,,
10/4/2023 16:10,,,,,,,,,,,,,,,,,82.28981702,55.89155579,242,851,10,11,0.03,0,74.07063843,52.42399597,617,13,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 16:15,,,,,,,,,,,,,,,,,82.32842737,55.91635132,241,854,10,11,0.03,0,74.39400012,52.35723877,620,27,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 16:20,,,,,,,,,,,,,,,,,82.39599548,55.93161011,241,894,10,11,0.03,0,74.08029102,52.0368042,617,9,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 16:25,,,,,,,,,,,,,,,,,82.46838989,56.0059967,241,911,10,11,0.03,0,74.408479,52.76922607,618,21,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 16:30,,,,,,,,,,,,,,,,,82.52147913,56.084198,240,938,9,11,0.03,0,74.13820654,51.53517151,615,9,2,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 16:35,68.80032544,53.46350098,411,142,163,187,0,0,,,,,,,,,82.59387354,55.99836731,239,969,10,11,0.031,0,74.13338025,52.28285217,612,14,3,3,0,0,72.7385813,63.05174255,462,51,46,56,0.015,0,,,,,,,,
10/4/2023 16:40,,,,,,,,,,,,,,,,,82.68557312,56.00790405,239,969,10,11,0.032,0,74.35056348,51.43217468,619,17,3,3,0,0,,,,,,,,,,,,,,,,
10/4/2023 16:45,68.61209998,52.97521973,406,102,112,130,0,0,,,,,,,,,82.76279382,56.06321716,239,1012,9,10,0.039,0,74.27334277,52.75396729,614,12,3,4,0,0,,,,,,,,,,,,,,,,
10/4/2023 16:50,,,,,,,,,,,,,,,,,82.80623047,55.46430969,236,712,9,10,0.028,0,74.50017859,52.02154541,610,12,8,8,0,0,,,,,,,,,,,,,,,,
10/4/2023 16:55,,,,,,,,,,,,,,,,,82.83518823,54.20927429,226,434,9,10,0.016,0,74.17681689,52.41064453,603,8,6,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:00,,,,,,,,,,,,,,,,,82.86897229,52.67576599,211,262,10,11,0.008,0,74.61600964,52.41064453,593,7,7,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:05,,,,,,,,,,,,,,,,,82.93654041,52.09211731,191,218,11,11,0.006,0,74.41813159,52.22753906,589,1,6,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:10,,,,,,,,,,,,,,,,,83.05237146,52.6605072,196,390,11,12,0.016,0,74.56292041,51.8918457,583,18,6,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:15,68.29839087,52.28475952,383,4,45,58,0,0,,,,,,,,,83.1826814,53.30137634,207,495,11,12,0.02,0,74.09959619,51.2681427,573,7,5,5,0,0,73.02333264,62.17626953,419,1,16,16,0.009,0,,,,,,,,
10/4/2023 17:20,68.49144263,55.06185913,380,6,43,56,0,0,,,,,,,,,83.26955469,53.93652344,222,601,11,11,0.03,0,74.3312583,51.52944946,563,16,6,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:25,,,,,,,,,,,,,,,,,83.31781763,53.99183655,258,623,10,11,0.03,0,74.03202808,51.29484558,550,5,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:30,,,,,,,,,,,,,,,,,83.37573315,54.40000916,272,790,10,11,0.031,0,74.18646948,51.67059326,541,13,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:35,,,,,,,,,,,,,,,,,83.46743274,54.8291626,288,877,10,11,0.039,0,73.99824402,51.13272095,533,6,5,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:40,,,,,,,,,,,,,,,,,83.51086938,55.21063232,294,954,10,10,0.04,0,74.22507983,51.39593506,527,13,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:45,,,,,,,,,,,,,,,,,83.55430603,55.27738953,296,984,10,11,0.04,0,73.98376514,51.28912354,520,5,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:50,,,,,,,,,,,,,,,,,83.62187415,55.29074097,297,1011,10,11,0.04,0,74.16716431,51.472229,511,11,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 17:55,,,,,,,,,,,,,,,,,83.68461597,55.34605408,295,1046,10,11,0.04,0,74.13338025,51.57904053,506,10,4,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:00,,,,,,,,,,,,,,,,,83.7377052,55.41090393,293,1078,10,11,0.04,0,74.26851648,51.42454529,502,12,4,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:05,,,,,,,,,,,,,,,,,83.78114185,55.55586243,292,1103,10,10,0.04,0,74.26369019,52.25805664,496,14,4,4,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:10,,,,,,,,,,,,,,,,,83.82940479,55.69319153,291,1139,9,10,0.041,0,74.14303284,51.59620667,493,11,4,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:15,,,,,,,,,,,,,,,,,83.87766772,55.75613403,289,1160,10,10,0.047,0,74.47122083,52.49075317,482,12,4,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:20,,,,,,,,,,,,,,,,,83.94040955,55.82670593,288,1186,9,10,0.049,0,74.35538977,52.91418457,471,7,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:25,,,,,,,,,,,,,,,,,83.9741936,55.92970276,287,1201,9,10,0.05,0,74.57739929,52.16268921,458,14,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:30,,,,,,,,,,,,,,,,,84.01763025,55.76376343,286,1197,9,9,0.05,0,74.45191565,54.4839325,446,0,9,10,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:35,,,,,,,,,,,,,,,,,84.06106689,55.6607666,285,1195,9,10,0.049,0,74.90076099,53.11827087,425,1,20,21,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:40,,,,,,,,,,,,,,,,,84.09485095,55.67984009,284,1202,9,10,0.049,0,74.32160571,52.56323242,432,0,27,29,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:45,,,,,,,,,,,,,,,,,84.11898242,55.7313385,283,1214,9,10,0.05,0,74.39882642,51.92999268,430,9,25,26,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:50,,,,,,,,,,,,,,,,,84.14794019,55.77902222,282,1229,9,10,0.05,0,74.00307031,51.62481689,431,10,25,26,0,0,,,,,,,,,,,,,,,,
10/4/2023 18:55,,,,,,,,,,,,,,,,,84.19137683,55.78855896,279,1248,9,9,0.05,0,74.11890137,51.21092224,431,18,23,24,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:00,,,,,,,,,,,,,,,,,84.23481348,55.53488159,278,1290,9,10,0.05,0,74.01754919,51.73162842,431,19,20,20,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:05,,,,,,,,,,,,,,,,,84.25411865,55.50245667,277,1279,9,9,0.05,0,74.0127229,51.41882324,430,22,22,23,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:10,,,,,,,,,,,,,,,,,84.25894495,55.51771545,275,1247,8,9,0.05,0,74.05133325,51.4798584,428,30,18,18,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:15,,,,,,,,,,,,,,,,,84.25411865,55.55204773,275,1292,8,8,0.05,0,73.86793408,51.64389038,428,27,7,8,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:20,,,,,,,,,,,,,,,,,84.25894495,55.56730652,274,1310,9,10,0.05,0,74.0127229,51.83081055,427,31,6,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:25,,,,,,,,,,,,,,,,,84.26859753,55.71798706,272,1382,9,9,0.05,0,74.15268542,52.98475647,426,28,7,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:30,,,,,,,,,,,,,,,,,84.27342383,55.7313385,271,1391,9,10,0.05,0,74.39882642,53.59892273,426,24,7,8,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:35,,,,,,,,,,,,,,,,,84.28790271,55.81144714,271,1357,8,9,0.05,0,74.22990613,52.36296082,428,48,6,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:40,,,,,,,,,,,,,,,,,84.30238159,55.85913086,271,1389,9,10,0.05,0,74.05133325,52.45451355,428,47,6,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:45,,,,,,,,,,,,,,,,,84.33133936,55.62261963,271,1335,9,10,0.05,0,74.0127229,52.82644653,427,45,5,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:50,,,,,,,,,,,,,,,,,84.01280396,55.3193512,282,1266,11,11,0.05,0,73.99824402,52.21228027,426,49,5,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 19:55,,,,,,,,,,,,,,,,,83.27920728,55.77330017,287,1252,11,13,0.05,0,73.95480737,52.29048157,426,51,6,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:00,,,,,,,,,,,,,,,,,82.79175159,56.33024597,297,1260,10,11,0.049,0,73.86310779,52.3820343,424,49,6,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:05,,,,,,,,,,,,,,,,,82.55043689,56.33215332,307,1239,9,11,0.044,0,73.9355022,52.08639526,424,55,5,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:10,,,,,,,,,,,,,,,,,82.43460583,56.13188171,321,1217,10,11,0.04,0,73.91619702,52.177948,423,58,4,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:15,,,,,,,,,,,,,,,,,82.40082178,55.83052063,330,1170,10,11,0.04,0,73.79553967,52.09211731,422,57,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:20,,,,,,,,,,,,,,,,,82.3815166,55.55776978,332,1160,11,12,0.04,0,73.86793408,51.89756775,421,59,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:25,,,,,,,,,,,,,,,,,82.35255884,55.22589111,331,1139,10,12,0.04,0,73.86793408,52.34770203,421,59,4,4,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:30,,,,,,,,,,,,,,,,,82.32360107,54.93788147,335,1157,11,12,0.04,0,73.80519226,52.385849,421,63,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:35,,,,,,,,,,,,,,,,,82.32360107,55.16676331,348,1183,10,11,0.04,0,73.92584961,52.09593201,421,70,4,4,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:40,,,,,,,,,,,,,,,,,82.33325366,55.6607666,366,1215,10,11,0.04,0,73.98859143,52.64334106,422,69,5,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:45,,,,,,,,,,,,,,,,,82.35738513,56.27111816,416,1244,10,11,0.04,0,73.89206555,52.08067322,433,81,5,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:50,,,,,,,,,,,,,,,,,82.34290625,56.4294281,443,1229,9,11,0.04,0,73.92102332,52.01582336,451,91,4,5,0,0,,,,,,,,,,,,,,,,
10/4/2023 20:55,,,,,,,,,,,,,,,,,82.28981702,56.19482422,449,1156,11,12,0.04,0,73.76175562,52.59947205,464,91,6,6,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:00,,,,,,,,,,,,,,,,,82.20294373,56.01553345,451,1179,11,11,0.04,0,73.84862891,52.40492249,467,94,11,12,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:05,,,,,,,,,,,,,,,,,82.1450282,55.97738647,455,1190,10,11,0.04,0,73.9355022,52.56895447,467,94,10,11,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:10,,,,,,,,,,,,,,,,,82.1402019,56.01171875,465,1192,10,11,0.04,0,73.78588708,52.74633789,464,93,10,11,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:15,,,,,,,,,,,,,,,,,82.20294373,55.89727783,492,1215,9,10,0.04,0,73.86793408,52.46214294,462,98,10,11,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:20,,,,,,,,,,,,,,,,,82.23672778,56.06893921,505,1252,9,10,0.04,0,73.92102332,52.49647522,461,104,10,12,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:25,,,,,,,,,,,,,,,,,82.28499072,56.1509552,509,1280,10,10,0.04,0,73.83415002,53.03244019,458,105,11,12,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:30,,,,,,,,,,,,,,,,,82.2994696,56.23869324,510,1304,9,10,0.04,0,73.81967114,52.53271484,455,109,10,11,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:35,,,,,,,,,,,,,,,,,82.2994696,56.32833862,512,1323,8,9,0.04,0,73.85828149,52.4564209,454,114,9,10,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:40,,,,,,,,,,,,,,,,,82.2994696,56.41226196,514,1343,9,9,0.04,0,73.81001855,52.76350403,453,114,9,11,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:45,,,,,,,,,,,,,,,,,82.28981702,56.48855591,518,1368,8,9,0.04,0,73.79071338,52.54034424,452,109,8,9,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:50,,,,,,,,,,,,,,,,,82.29464331,56.53242493,525,1397,8,9,0.04,0,73.82449744,52.32672119,449,110,8,8,0,0,,,,,,,,,,,,,,,,
10/4/2023 21:55,,,,,,,,,,,,,,,,,82.28499072,56.5667572,530,1425,8,9,0.04,0,73.80519226,52.57849121,447,110,8,8,0,0,,,,,,,,,,,,,,,,
10/4/2023 22:00,,,,,,,,,,,,,,,,,82.28499072,55.90299988,562,1290,9,9,0.038,0,73.79071338,52.88366699,450,114,8,9,0.002,0,,,,,,,,,,,,,,,,
10/4/2023 22:05,,,,,,,,,,,,,,,,,81.99058679,54.6918335,546,762,16,17,0.024,0,73.91137073,52.61663818,472,126,7,7,0,0,,,,,,,,,,,,,,,,
10/4/2023 22:10,,,,,,,,,,,,,,,,,81.73479321,54.25123596,455,536,36,42,0.018,0,73.8534552,52.77113342,487,179,7,7,0.008,0,,,,,,,,,,,,,,,,
10/4/2023 22:15,,,,,,,,,,,,,,,,,81.56104663,53.99755859,393,413,33,37,0.01,0,73.72314526,52.28857422,498,255,7,7,0.013,0,,,,,,,,,,,,,,,,
10/4/2023 22:20,,,,,,,,,,,,,,,,,81.5079574,54.19020081,374,429,29,31,0.011,0,73.81967114,52.25996399,519,369,6,7,0.02,0,,,,,,,,,,,,,,,,
10/4/2023 22:25,,,,,,,,,,,,,,,,,81.68170398,54.3351593,382,519,28,30,0.02,0,73.87758667,52.78257751,531,396,6,7,0.02,0,,,,,,,,,,,,,,,,
10/4/2023 22:30,,,,,,,,,,,,,,,,,81.75892468,54.37330627,395,587,27,28,0.02,0,73.76658191,52.47549438,542,339,6,7,0.019,0,,,,,,,,,,,,,,,,
